14110
6072
2046	WSZ	-41.7380981	171.5809937
2047	WAG	-39.9622002	175.0249939
2048	HEA	34.2099991	62.2282982
2049	JAA	34.3997993	70.4985962
2050	KBL	34.5658990	69.2123030
2051	KDH	31.5058002	65.8478012
2052	MMZ	35.9308014	64.7609024
2053	MZR	36.7069016	67.2097015
2054	OAH	33.3913002	62.2610016
2056	UND	36.6651001	68.9107971
2057	BAH	26.2707996	50.6335983
2059	AHB	18.2404003	42.6566010
2060	HOF	25.2852993	49.4851990
2061	ABT	20.2961006	41.6343002
2062	BHH	19.9843998	42.6208992
2064	DMM	26.4712009	49.7979012
2065	DHA	26.2653999	50.1520004
2066	GIZ	16.9011002	42.5858002
2067	ELQ	26.3027992	43.7743988
2068	URY	31.4124130	37.2788980
2069	HAS	27.4379010	41.6862980
2070	QJB	27.0389996	49.4051018
2072	JED	21.6796000	39.1565020
2073	KMC	27.9009000	45.5281980
2074	MED	24.5534000	39.7051010
2075	EAM	17.6114006	44.4192009
2076	AQI	28.3351990	46.1250990
2081	RAH	29.6264000	43.4906006
2082	RUH	24.9575996	46.6987991
2084	RAE	30.9066010	41.1381989
2086	SHW	17.4668999	47.1213989
2088	SLF	20.4647007	45.6195984
2089	TUU	28.3654000	36.6189000
2090	TIF	21.4830010	40.5434420
2093	TUI	31.6921880	38.7315440
2095	EJH	26.1986008	36.4763985
2096	YNB	24.1441990	38.0634000
2097	ABD	30.3710995	48.2282982
2098	DEF	32.4343990	48.3975980
2099	AKW	30.7444000	49.6772000
2100	GCH	30.3376007	50.8279991
2102	OMI	30.8351994	49.5349007
2103	MRX	30.5562000	49.1519012
2104	AWZ	31.3374004	48.7620010
2105	AEU	25.8757000	55.0330010
2106	BUZ	28.9447994	50.8345985
2109	KIH	26.5261993	53.9802017
2110	BDH	26.5319996	54.8247986
2111	KHK	29.2602997	50.3238983
2112	SXI	25.9088993	54.5393982
2113	LVP	26.8103008	53.3563004
2114	KSH	34.3459015	47.1581001
2117	SDG	35.2458992	47.0092010
2118	IFH	32.9289017	51.5611000
2120	KKS	33.8953020	51.5770000
2121	IFN	32.7508011	51.8613014
2123	RAS	37.3233330	49.6177780
2125	AJK	34.1380997	49.8473015
2131	THR	35.6892014	51.3134003
2132	GZW	36.2401010	50.0471000
2134	BND	27.2182999	56.3778000
2135	JYR	28.7269001	57.6702995
2136	KER	30.2744007	56.9510994
2138	HDR	27.1583004	56.1725006
2141	SYJ	29.5508995	55.6726990
2142	XBJ	32.8981018	59.2661018
2143	CKT	36.5012016	61.0648994
2144	RUD	36.4253006	55.1041985
2147	TCX	33.6678009	56.8927002
2148	KLM	37.3833008	55.4519997
2151	RZR	36.9099007	50.6795998
2153	FAZ	28.8917999	53.7233009
2154	JAR	28.5867004	53.5791016
2156	LFM	27.3726997	53.1888008
2157	SYZ	29.5391998	52.5898018
2158	KHY	38.4275017	44.9735985
2162	TBZ	38.1338997	46.2350006
2163	JWN	36.7737007	48.3594017
2164	AZD	31.9048996	54.2765007
2165	ACZ	31.0983009	61.5438995
2166	ZBR	25.4433002	60.3820992
2167	ZAH	29.4757004	60.9062004
2168	IHR	27.2360992	60.7200012
2170	AMM	31.7226009	35.9931984
2171	ADJ	31.9727001	35.9916000
2172	AQJ	29.6116009	35.0181007
2175	OMF	32.3564000	36.2592010
2176	KWI	29.2266006	47.9688988
2177	BEY	33.8209000	35.4883995
2178	KYE	34.5892982	36.0112991
2179	AUH	24.4330006	54.6511002
2180	AZI	24.4283009	54.4580994
2184	DHF	24.2481995	54.5476990
2188	DXB	25.2528000	55.3643990
2189	FJR	25.1121998	56.3240013
2190	RKT	25.6135006	55.9388008
2191	SHJ	25.3285999	55.5172005
2192	KHS	26.1709995	56.2406006
2193	MSH	20.6753998	58.8904991
2194	MCT	23.5932999	58.2844009
2195	SLL	17.0387001	54.0913010
2196	TTH	17.6660004	54.0246010
2197	BHW	32.0560989	72.9484024
2202	LYP	31.3649998	72.9947968
2203	GWD	25.2332993	62.3294983
2204	GIL	35.9188004	74.3336029
2205	JAG	28.2842007	68.4496994
2206	KHI	24.9065000	67.1607970
2207	LHE	31.5216007	74.4036026
2209	XJM	33.0500984	73.6383972
2210	MFG	34.3390007	73.5085983
2211	MWD	32.5630989	71.5707016
2212	MJD	27.3351994	68.1430969
2214	MUX	30.2031994	71.4190979
2215	WNS	26.2194000	68.3900990
2217	PJG	26.9545002	64.1324997
2218	PSI	25.2905006	63.3451004
2219	PEW	33.9939003	71.5146027
2221	UET	30.2514000	66.9377975
2222	RYK	28.3838997	70.2796021
2225	RAZ	33.8497009	73.7981033
2227	SKZ	27.7220001	68.7917023
2228	SDT	34.8135986	72.3527985
2229	SUL	28.6450996	69.1769028
2230	BDN	24.8414993	68.8384018
2232	WAF	32.3046989	69.5703964
2233	PZH	31.3584003	69.4636002
2234	BSR	30.5491009	47.6621017
2235	ALP	36.1806984	37.2243996
2236	DAM	33.4114990	36.5155983
2237	DEZ	35.2854000	40.1759990
2239	LTK	35.4011002	35.9487000
2240	PMS	34.5574000	38.3168980
2241	DIA	25.2611010	51.5651020
2242	CIS	-2.7681201	-171.7100067
2243	ROP	14.1743002	145.2429962
2244	SPN	15.1190000	145.7290040
2245	UAM	13.5840000	144.9299980
2246	GUM	13.4834003	144.7960052
2247	TIQ	14.9991999	145.6190033
2249	MAJ	7.0647602	171.2720032
2251	KWA	8.7201204	167.7319946
2252	CXI	1.9861600	-157.3500061
2253	MDY	28.2017002	-177.3809967
2254	TKK	7.4618702	151.8430023
2255	PNI	6.9850998	158.2089996
2256	ROR	7.3673100	134.5442360
2257	KSA	5.3569800	162.9579930
2258	YAP	9.4989100	138.0829930
2259	KNH	24.4279000	118.3590010
2262	TTT	22.7549992	121.1019974
2263	GNI	22.6739006	121.4660034
2264	KHH	22.5771008	120.3499985
2265	CYI	23.4617996	120.3929977
2267	KYD	22.0270004	121.5350037
2268	RMQ	24.2646999	120.6210022
2270	TNN	22.9503994	120.2060013
2271	HSZ	24.8180008	120.9390030
2272	MZG	23.5687008	119.6279984
2274	PIF	22.7001991	120.4820023
2275	TSA	25.0694008	121.5520020
2276	TPE	25.0777000	121.2330020
2277	WOT	23.3673725	119.5027771
2278	HUN	24.0230999	121.6179962
2279	NRT	35.7647018	140.3860016
2280	MMJ	36.1668015	137.9230042
2281	IBR	36.1810989	140.4149933
2282	MUS	24.2896996	153.9790039
2283	IWO	24.7840004	141.3229980
2284	SHM	33.6622009	135.3639984
2286	OBO	42.7332993	143.2169952
2287	CTS	42.7751999	141.6920013
2288	HKD	41.7700005	140.8220062
2290	MMB	43.8806000	144.1640015
2291	SHB	43.5774994	144.9600067
2294	WKJ	45.4042015	141.8009949
2295	IKI	33.7490005	129.7850037
2296	UBJ	33.9300003	131.2790070
2297	TSJ	34.2849007	129.3309937
2298	MBE	44.3039017	143.4040070
2299	AKJ	43.6707993	142.4470062
2300	OIR	42.0717010	139.4329987
2301	RIS	45.2420006	141.1860046
2303	KUM	30.3855991	130.6589966
2304	FUJ	32.6663017	128.8329926
2305	FUK	33.5858994	130.4510040
2306	TNE	30.6051006	130.9909973
2307	KOJ	31.8034000	130.7189941
2308	KMI	31.8771992	131.4490051
2310	OIT	33.4794006	131.7369995
2311	KKJ	33.8459015	131.0350037
2312	KMJ	32.8372993	130.8549957
2313	NGS	32.9169006	129.9140015
2316	ASJ	28.4305992	129.7129974
2317	OKE	27.4255009	128.7010040
2318	TKN	27.8363991	128.8809967
2319	FKJ	36.1427994	136.2239990
2320	QGU	35.3941002	136.8699951
2322	KMQ	36.3945999	136.4069977
2323	OKI	36.1810989	133.3249969
2324	TOY	36.6483002	137.1880035
2326	HIJ	34.4361000	132.9190063
2327	OKJ	34.7569008	133.8549957
2328	IZO	35.4136009	132.8899994
2330	YGJ	35.4921989	133.2359924
2332	KCZ	33.5461010	133.6690060
2333	MYJ	33.8272018	132.6999969
2334	ITM	34.7854996	135.4380035
2335	TTJ	35.5301018	134.1670074
2336	TKS	34.1328010	134.6069950
2337	TAK	34.2141991	134.0160065
2340	AOJ	40.7346992	140.6909943
2341	GAJ	38.4118996	140.3710022
2342	SDS	38.0601997	138.4140015
2343	HHE	40.5564003	141.4660034
2344	HNA	39.4286003	141.1349945
2345	AXT	39.6156006	140.2189941
2346	MSJ	40.7032013	141.3679962
2347	SDJ	38.1397018	140.9170074
2350	NJA	35.4546013	139.4499969
2352	HAC	33.1150017	139.7859955
2356	OIM	34.7820015	139.3600006
2359	HND	35.5522990	139.7799990
2360	OKO	35.7485008	139.3480072
2361	KWJ	35.1231730	126.8054440
2364	CHN	35.8780800	127.1191120
2365	RSU	34.8423004	127.6169968
2367	KAG	37.7536010	128.9439150
2370	CJU	33.5112991	126.4929962
2371	CHF	35.1402480	128.6962290
2372	PUS	35.1795006	128.9380035
2374	USN	35.5934982	129.3520050
2376	SSN	37.4447440	127.1127180
2377	OSN	37.0905990	127.0299990
2378	GMP	37.5583000	126.7910000
2379	SWU	37.2393990	127.0070038
2380	KPO	35.9879550	129.4203830
2381	TAE	35.8968720	128.6553100
2383	YEC	36.6303730	128.3497100
2384	OKA	26.1958008	127.6460037
2386	DNA	26.3556000	127.7679980
2387	ISG	24.3963890	124.2450000
2388	UEO	26.3635006	126.7139969
2389	MMD	25.8465004	131.2630005
2390	MMY	24.7828007	125.2949982
2391	KTD	25.9447002	131.3269959
2392	SHI	24.8267002	125.1449966
2393	TRA	24.6539001	124.6750031
2394	RNJ	27.0440006	128.4019928
2396	OGN	24.4668999	122.9779968
2397	MNL	14.5086000	121.0199970
2399	CBO	7.1652398	124.2099991
2401	PAG	7.8307314	123.4611797
2402	GES	6.0580001	125.0960007
2404	ZAM	6.9224200	122.0599976
2405	BAG	16.3750992	120.6200027
2406	DTE	14.1292000	122.9800034
2409	SJI	12.3614998	121.0469971
2411	MBO	13.2081003	120.6050034
2415	BQA	15.7293090	121.5000340
2422	TAC	11.2280350	125.0277610
2423	BCD	10.7764000	123.0149990
2425	DGT	9.3337097	123.3000031
2426	MPH	11.9245000	121.9540020
2429	ILO	10.8330170	122.4933580
2430	KLO	11.6794004	122.3759995
2433	PPS	9.7421198	118.7590027
2435	EUQ	10.7659998	121.9329987
2436	COC	-31.2969000	-57.9966000
2437	GHU	-33.0103000	-58.6131000
2438	JNI	-34.5459000	-60.9306000
2439	PRA	-31.7948000	-60.4804000
2440	ROS	-32.9036000	-60.7850000
2441	SFN	-31.7117000	-60.8117000
2442	AEP	-34.5592000	-58.4156000
2443	COR	-31.3236010	-64.2080000
2445	FDO	-34.4532000	-58.5896000
2447	LPG	-34.9722000	-57.8947000
2449	EPA	-34.6099000	-58.6126000
2450	HOS	-37.4446983	-70.2225037
2451	GNR	-39.0007019	-67.6204987
2452	MDZ	-32.8316994	-68.7929001
2453	LGS	-35.4935989	-69.5743027
2454	AFA	-34.5882990	-68.4039000
2455	CTC	-28.5956001	-65.7517014
2456	SDE	-27.7655563	-64.3099976
2458	IRJ	-29.3815994	-66.7957993
2460	TUC	-26.8409000	-65.1048970
2461	UAQ	-31.5715010	-68.4181980
2462	RCU	-33.0850983	-64.2612991
2463	VDR	-31.9452000	-65.1463013
2466	VME	-33.7299004	-65.3873978
2467	LUQ	-33.2732010	-66.3563995
2468	CNQ	-27.4455000	-58.7619000
2469	RES	-27.4500000	-59.0561000
2470	FMA	-26.2127000	-58.2281000
2471	IGR	-25.7373010	-54.4734000
2472	AOL	-29.6894000	-57.1521000
2473	MCS	-30.2719000	-57.6402000
2474	PSS	-27.3858000	-55.9707000
2475	PRQ	-26.7536110	-60.4922220
2476	SLA	-24.8560009	-65.4861984
2477	JUJ	-24.3927990	-65.0978010
2478	ORA	-23.1527996	-64.3292007
2481	ELO	-26.3974991	-54.5746994
2482	OYA	-29.1058000	-59.2189000
2484	RCQ	-29.2103000	-59.6800000
2485	UZU	-29.7706000	-57.9789000
2486	EHL	-41.9431992	-71.5323029
2487	CRD	-45.7853000	-67.4655000
2488	EQS	-42.9080009	-71.1395035
2490	REL	-43.2105000	-65.2703000
2491	VDM	-40.8692000	-63.0004000
2492	PMY	-42.7592000	-65.1027000
2494	PUD	-47.7353000	-65.9041000
2495	RGA	-53.7777000	-67.7494000
2496	RGL	-51.6089000	-69.3126000
2497	USH	-54.8433000	-68.2958000
2498	ULA	-49.3068000	-67.8026000
2499	PMQ	-46.5378990	-70.9786990
2500	RZA	-50.0165000	-68.5792000
2501	BHI	-38.7250000	-62.1693000
2502	CSZ	-37.4460980	-61.8893010
2503	OVR	-36.8899994	-60.2165985
2504	GPO	-35.6962013	-63.7583008
2505	OYO	-38.3869000	-60.3297000
2508	MDQ	-37.9342000	-57.5733000
2509	NQN	-38.9490010	-68.1557010
2511	PEH	-35.8446000	-61.8576000
2512	RSA	-36.5882990	-64.2757030
2513	BRC	-41.1511990	-71.1575010
2514	TDL	-37.2374001	-59.2279015
2515	VLG	-37.2354000	-57.0292000
2516	CUT	-38.9397011	-69.2646027
2517	CPC	-40.0754010	-71.1372990
2518	CDJ	-8.3483496	-49.3014984
2521	AQA	-21.8120003	-48.1329994
2522	AJU	-10.9840002	-37.0703011
2524	AFL	-9.8663893	-56.1049995
2525	ARU	-21.1413002	-50.4247017
2526	BEL	-1.3792500	-48.4762993
2527	BGX	-31.3904991	-54.1122017
2528	PLU	-19.8512001	-43.9505997
2529	BFH	-25.4050999	-49.2319984
2531	BSB	-15.8691673	-47.9208336
2532	BAU	-22.3449993	-49.0537987
2533	BVB	2.8413889	-60.6922226
2534	BPG	-15.8613005	-52.3889008
2535	CAC	-25.0002995	-53.5008011
2537	CNF	-19.6244431	-43.9719429
2538	CGR	-20.4687004	-54.6725006
2539	XAP	-27.1341991	-52.6566010
2540	CLN	-7.3204398	-47.4586983
2541	CCM	-28.7244434	-49.4213905
2543	CAW	-21.6982994	-41.3017006
2544	CMG	-19.0119438	-57.6713905
2545	CWB	-25.5284996	-49.1758003
2546	CRQ	-17.6522999	-39.2531013
2547	CXJ	-29.1970997	-51.1875000
2548	CGB	-15.6528997	-56.1166992
2549	CZS	-7.5999098	-72.7695007
2550	PPB	-22.1751003	-51.4245987
2551	MAO	-3.0386100	-60.0497017
2552	JCR	-6.2331600	-57.7769012
2554	IGU	-25.6002789	-54.4850006
2555	FLN	-27.6702785	-48.5525017
2556	FEN	-3.8549300	-32.4233020
2559	FOR	-3.7762799	-38.5326004
2560	GIG	-22.8099995	-43.2505569
2561	GJM	-10.7863998	-65.2847977
2562	GYN	-16.6320000	-49.2206993
2564	GRU	-23.4355564	-46.4730568
2565	GUJ	-22.7915993	-45.2047997
2566	ATM	-3.2539101	-52.2540016
2567	ITA	-3.1272600	-58.4812012
2568	ITB	-4.2423401	-56.0007019
2569	IOS	-14.8160000	-39.0331993
2570	IPN	-19.4706993	-42.4875984
2571	ITR	-18.4447002	-49.2134018
2572	IMP	-5.5312900	-47.4599990
2574	JDF	-21.7915001	-43.3867989
2575	JPA	-7.1458330	-34.9486122
2576	JOI	-26.2245007	-48.7974014
2577	CPV	-7.2699200	-35.8964000
2578	VCP	-23.0074005	-47.1344986
2579	LAJ	-27.7821007	-50.2815018
2580	LIP	-21.6639996	-49.7304993
2581	LDB	-23.3335991	-51.1301003
2582	LAZ	-13.2621002	-43.4081001
2584	MAB	-5.3685899	-49.1380005
2585	MEU	-0.8898390	-52.6022000
2586	MGF	-23.4794445	-52.0122223
2587	MOC	-16.7068996	-43.8189011
2589	PLL	-3.1460400	-59.9863014
2590	MCZ	-9.5108099	-35.7916985
2591	MCP	0.0506640	-51.0722008
2592	MVF	-5.2019200	-37.3642998
2594	MNX	-5.8113799	-61.2783012
2595	NVT	-26.8799990	-48.6514020
2596	GEL	-28.2817000	-54.1691020
2597	NAT	-5.7680560	-35.3761110
2598	OYK	3.8554900	-51.7969017
2599	POA	-29.9944000	-51.1713982
2600	PHB	-2.8937500	-41.7319984
2601	POO	-21.8430004	-46.5679016
2602	PFB	-28.2439990	-52.3265990
2603	PET	-31.7183990	-52.3277020
2604	PNZ	-9.3624096	-40.5690994
2605	PNB	-10.7194004	-48.3997002
2606	PMG	-22.5496006	-55.7025986
2607	PVH	-8.7092896	-63.9023018
2609	RBR	-9.8688889	-67.8980560
2610	REC	-8.1264896	-34.9235992
2612	SDU	-22.9104996	-43.1631012
2613	RAO	-21.1363888	-47.7766685
2614	SNZ	-22.9324000	-43.7191010
2615	SJK	-23.2292004	-45.8614998
2616	SLZ	-2.5853601	-44.2341003
2618	CGH	-23.6261101	-46.6563873
2619	SJP	-20.8166008	-49.4065018
2620	SSZ	-23.9280567	-46.2997208
2621	SSA	-12.9086113	-38.3224983
2622	TMT	-1.4895999	-56.3968010
2623	THE	-5.0599399	-42.8235016
2624	TFF	-3.3829401	-64.7240982
2625	TRQ	-8.1552601	-70.7833023
2626	TEC	-24.3178005	-50.6515999
2628	TBT	-4.2556701	-69.9357986
2629	TUR	-3.7860100	-49.7202988
2630	SJL	-0.1483500	-66.9855000
2631	PAV	-9.4008799	-38.2505989
2632	URG	-29.7821999	-57.0382004
2633	UDI	-18.8836120	-48.2252770
2635	UBA	-19.7647228	-47.9661102
2636	VAG	-21.5900993	-45.4733009
2637	BVH	-12.6943998	-60.0983009
2638	VIX	-20.2580570	-40.2863880
2640	QPS	-21.9846001	-47.3348007
2641	ARI	-18.3484990	-70.3386990
2642	BBA	-45.9160995	-71.6894989
2644	CCH	-46.5833015	-71.6874008
2645	CJC	-22.4981995	-68.9036026
2646	YAI	-36.5825005	-72.0314026
2647	PUQ	-53.0026020	-70.8545990
2648	GXQ	-45.5942001	-72.1061020
2649	IQQ	-20.5352001	-70.1812973
2650	SCL	-33.3930016	-70.7857971
2651	ANF	-23.4445010	-70.4450990
2652	WPR	-53.2537003	-70.3191986
2653	FFU	-43.1892014	-71.8510971
2654	LSQ	-37.4016991	-72.4253998
2655	WPU	-54.9310989	-67.6262970
2656	CCP	-36.7727010	-73.0631030
2657	IPC	-27.1648006	-109.4219971
2658	ZOS	-40.6111984	-73.0609970
2659	VLR	-28.5963993	-70.7559967
2660	QRC	-34.1736984	-70.7757034
2661	TNM	-62.1907997	-58.9866982
2662	LSC	-29.9162010	-71.1995010
2664	PZS	-38.7667999	-72.6371002
2665	PMC	-41.4389000	-73.0940018
2666	WCH	-42.9328003	-72.6990967
2667	ZAL	-39.6500015	-73.0860977
2668	ATF	-1.2120700	-78.5746002
2670	OCC	-0.4628860	-76.9868011
2671	CUE	-2.8894700	-78.9843980
2672	GPS	-0.4537580	-90.2658997
2673	GYE	-2.1574199	-79.8835983
2678	LTX	-0.9068330	-78.6157990
2679	MRR	-4.3782301	-79.9410019
2680	XMS	-2.2991700	-78.1207962
2681	MCH	-3.2689000	-79.9616010
2683	MEC	-0.9460780	-80.6788025
2686	PVO	-1.0416501	-80.4721985
2688	UIO	-0.1291667	-78.3575000
2690	ETR	-3.4419860	-79.9969570
2691	SNC	-2.2049900	-80.9888990
2696	TPC	-0.1229560	-76.3377991
2697	TUA	0.8095060	-77.7080994
2699	ASU	-25.2399998	-57.5200005
2700	AYO	-27.3705540	-56.8540640
2701	CIO	-23.4423630	-57.4272530
2703	ESG	-22.0499992	-60.6199989
2704	PIL	-26.8812240	-58.3180260
2705	AXM	4.4527800	-75.7664000
2706	PUU	0.5052280	-76.5008000
2707	ELB	9.0455400	-73.9749000
2708	BGA	7.1265000	-73.1848000
2709	BOG	4.7015900	-74.1469000
2710	BAQ	10.8896000	-74.7808000
2711	BSC	6.2029200	-77.3947000
2712	BUN	3.8196300	-76.9898000
2713	CUC	7.9275700	-72.5115000
2714	CTG	10.4424000	-75.5130000
2715	CLO	3.5432200	-76.3816000
2716	TCO	1.8144200	-78.7492000
2717	CZU	9.3327400	-75.2856000
2718	EJA	7.0243300	-73.8068000
2719	FLA	1.5891900	-75.5644000
2720	GIR	4.2762400	-74.7967000
2722	GPI	2.5701300	-77.8986000
2724	IBE	4.4216100	-75.1333000
2725	IPI	0.8619250	-77.6718000
2726	APO	7.8119600	-76.7164000
2727	MCJ	11.2325000	-72.4901000
2728	LET	-4.1935500	-69.9432000
2729	EOH	6.2205490	-75.5905820
2730	MGN	9.2847400	-74.8461000
2731	MTR	8.8237400	-75.8258000
2732	MVP	1.2536600	-70.2339000
2733	MZL	5.0296000	-75.4647000
2734	NVA	2.9501500	-75.2940000
2735	OCV	8.3150600	-73.3583000
2736	OTU	7.0103700	-74.7155000
2738	PCR	6.1847200	-67.4932000
2739	PEI	4.8126700	-75.7395000
2740	PTX	1.8577700	-76.0857000
2741	PPN	2.4544000	-76.6093000
2742	PSO	1.3962500	-77.2915000
2743	PVA	13.3569000	-81.3583000
2744	MQU	5.2125600	-74.8836000
2745	MDE	6.1645400	-75.4231000
2746	RCH	11.5262000	-72.9260000
2747	SJE	2.5796900	-72.6394000
2748	SMR	11.1196000	-74.2306000
2749	ADZ	12.5836000	-81.7112000
2750	SVI	2.1521700	-74.7663000
2751	TME	6.4510800	-71.7603000
2752	AUC	7.0688800	-70.7369000
2753	UIB	5.6907600	-76.6412000
2754	ULQ	4.0883600	-76.2351000
2755	VUP	10.4350000	-73.2495000
2756	VVC	4.1678700	-73.6138000
2758	BJO	-22.7733002	-64.3128967
2759	CBB	-17.4211006	-66.1771011
2760	CCA	-16.9768340	-65.1455680
2761	CIJ	-11.0403996	-68.7829971
2762	LPB	-16.5132999	-68.1922989
2763	ORU	-17.9626007	-67.0762024
2764	POI	-19.5431004	-65.7237015
2765	PSZ	-18.9753010	-57.8205990
2766	SBL	-13.7622004	-65.4352036
2767	SRE	-19.0070992	-65.2886963
2768	TJA	-21.5557003	-64.7013016
2769	TDD	-14.8186998	-64.9179993
2770	VLM	-21.2551994	-63.4056015
2771	VVI	-17.6448000	-63.1353990
2772	BYC	-21.9608994	-63.6516991
2773	PBM	5.4528298	-55.1878014
2774	CAY	4.8198099	-52.3604012
2775	OYP	3.8975999	-51.8041000
2777	AOP	-2.7961299	-76.4665985
2780	IBP	-11.4116001	-69.4887009
2781	PCL	-8.3779402	-74.5743027
2782	CHM	-9.1496096	-78.5238037
2785	CIX	-6.7874799	-79.8281021
2786	AYP	-13.1548004	-74.2043991
2787	ANS	-13.7063999	-73.3504028
2788	ATA	-9.3474398	-77.5983963
2789	LIM	-12.0219000	-77.1143050
2790	JJI	-7.1690998	-76.7285995
2791	JAU	-11.7831001	-75.4733963
2792	JUL	-15.4671001	-70.1582031
2794	ILQ	-17.6949997	-71.3440018
2796	TBP	-3.5525301	-80.3814011
2797	YMS	-5.8937702	-76.1182022
2800	CHH	-6.2018099	-77.8561020
2801	IQT	-3.7847400	-73.3087997
2802	AQP	-16.3411007	-71.5830994
2804	TRU	-8.0814104	-79.1088028
2805	PIO	-13.7448997	-76.2202988
2806	TPP	-6.5087399	-76.3731995
2807	TCQ	-18.0533009	-70.2758026
2808	PEM	-12.6135998	-69.2285995
2809	PIU	-5.2057500	-80.6164017
2810	TYL	-4.5766401	-81.2540970
2812	CUZ	-13.5356998	-71.9387970
2814	DZO	-33.3588982	-56.4991989
2816	MVD	-34.8384020	-56.0308000
2817	STY	-31.4384995	-57.9852982
2818	AGV	9.5533752	-69.2378693
2819	AAO	9.4302254	-64.4707260
2821	BLA	10.1111110	-64.6922220
2822	BNS	8.6150000	-70.2141667
2824	BRM	10.0427465	-69.3586197
2826	CBL	8.1221609	-63.5369568
2827	CXA	7.6255102	-66.1628036
2829	CLZ	8.9246559	-67.4170914
2830	CAJ	6.2319889	-62.8544312
2831	VCR	10.1756029	-70.0652161
2832	CUP	10.6600142	-63.2616806
2833	CZE	11.4149437	-69.6809006
2835	CUM	10.4503326	-64.1304703
2837	EOR	6.7333331	-61.5833321
2838	EOZ	7.0833330	-69.5333328
2839	GDO	7.2333331	-70.8000031
2840	GUI	10.5740776	-62.3126678
2841	GUQ	9.0269442	-69.7551498
2842	HGE	10.4624740	-66.0927790
2843	ICC	10.7944320	-63.9815900
2844	LSP	11.7807751	-70.1514969
2846	LFR	8.2391672	-72.2710266
2848	MAR	10.5582085	-71.7278595
2849	MRD	8.5820780	-71.1610410
2850	PMV	10.9126034	-63.9665985
2851	CCS	10.6011940	-66.9912220
2852	MUN	9.7545300	-63.1473999
2853	PYH	5.6199899	-67.6061020
2854	PBL	10.4805002	-68.0729980
2855	SCI	7.8013201	-72.2029037
2856	PZO	8.2885303	-62.7603989
2857	PTM	7.5666699	-70.1832962
2858	SVZ	7.8408298	-72.4396973
2859	SBB	7.8035140	-71.1657181
2860	SNV	4.5549998	-61.1500015
2861	STD	7.5653800	-72.0351030
2862	SNF	10.2787000	-68.7552030
2863	SFD	7.8833199	-67.4440002
2864	SOM	8.9451466	-64.1510849
2865	STB	8.9745502	-71.9432526
2866	TUV	9.0889940	-62.0941734
2867	TMO	7.2493800	-61.5289300
2868	VLN	10.1497326	-67.9283981
2870	VLV	9.3404779	-70.5840607
2871	VDP	9.2220278	-65.9935837
2873	LTM	3.3727600	-59.7893980
2874	ANU	17.1367000	-61.7927020
2875	BGI	13.0746002	-59.4925003
2876	DCF	15.3367004	-61.3922005
2877	DOM	15.5470000	-61.2999990
2878	FDF	14.5909996	-61.0032005
2879	SFG	18.0998993	-63.0471992
2881	PTP	16.2653010	-61.5317990
2882	GND	12.0042000	-61.7862015
2883	STT	18.3372993	-64.9733963
2884	STX	17.7019005	-64.7985992
2885	BQN	18.4948997	-67.1294022
2886	FAJ	18.3089008	-65.6619034
2887	SIG	18.4568005	-66.0980988
2888	MAZ	18.2556992	-67.1484985
2889	PSE	18.0083008	-66.5630035
2890	SJU	18.4393997	-66.0018005
2891	SKB	17.3111992	-62.7187004
2893	SLU	14.0202000	-60.9929010
2894	UVF	13.7332000	-60.9525990
2895	AUA	12.5014000	-70.0151980
2896	BON	12.1309996	-68.2685013
2897	CUR	12.1889000	-68.9598010
2898	EUX	17.4965000	-62.9794006
2899	SXM	18.0410004	-63.1088982
2900	AXA	18.2048000	-63.0550990
2901	TAB	11.1497002	-60.8321991
2902	POS	10.5953999	-61.3372002
2903	EIS	18.4447994	-64.5429993
2905	CIW	12.6990000	-61.3424000
2906	MQS	12.8879004	-61.1801987
2907	SVD	13.1566950	-61.1499450
2908	ALA	43.3521004	77.0404968
2909	BXH	46.8932991	75.0049973
2910	TSE	51.0222015	71.4669037
2911	DMB	42.8535995	71.3035965
2912	FRU	43.0612984	74.4776001
2913	OSS	40.6090012	72.7932968
2914	CIT	42.3642006	69.4788971
2916	URA	51.1507988	51.5430984
2917	PWQ	52.1949997	77.0738983
2918	PLX	50.3512950	80.2343980
2920	AKX	50.2458000	57.2066990
2922	GYD	40.4674988	50.0466995
2923	YKS	62.0932999	129.7709961
2925	MJZ	62.5346985	114.0390015
2926	BQS	50.4253998	127.4120026
2927	KHV	48.5279999	135.1880035
2929	PVS	64.3780975	-173.2429962
2930	GDX	59.9109993	150.7200012
2931	PWE	69.7833023	170.5970001
2932	PKC	53.1679001	158.4539948
2933	UUS	46.8886986	142.7180023
2934	VVO	43.3989983	132.1479950
2935	HTA	52.0262990	113.3060000
2936	BTK	56.3706017	101.6979980
2937	IKT	52.2680016	104.3889999
2938	UUD	51.8078003	107.4380035
2939	KBP	50.3450012	30.8946991
2940	DOK	48.0736008	37.7397003
2941	DNK	48.3572006	35.1006012
2942	SIP	45.0522003	33.9751015
2944	IEV	50.4019400	30.4519400
2945	LWO	49.8125000	23.9561005
2947	ODS	46.4267998	30.6765003
2948	LED	59.8003006	30.2625008
2949	MMK	68.7817001	32.7508011
2950	GME	52.5270004	31.0167007
2951	VTB	55.1264992	30.3495998
2952	KGD	54.8899994	20.5925999
2953	MHP	53.8644981	27.5396996
2954	MSQ	53.8824997	28.0307007
2955	ABA	53.7400017	91.3850021
2956	BAX	53.3638000	83.5384979
